ts,btc_price,eth_price
2025-01-20 04:00:00.000 UTC,101729.51666666674,3264.5800000000004
2025-01-20 05:00:00.000 UTC,102279.9908333333,3287.32
2025-01-20 06:00:00.000 UTC,103102.97000000002,3318.871666666667
2025-01-20 07:00:00.000 UTC,107804.59249999994,3398.0366666666673
2025-01-20 08:00:00.000 UTC,107489.24333333332,3393.777499999999
2025-01-20 09:00:00.000 UTC,107812.33250000003,3379.4283333333337
2025-01-20 10:00:00.000 UTC,107826.86250000003,3370.8991666666648
2025-01-20 11:00:00.000 UTC,107682.12666666668,3358.802499999999
2025-01-20 12:00:00.000 UTC,106693.98583333335,3316.501666666668
2025-01-20 13:00:00.000 UTC,106917.84416666663,3318.9366666666688
2025-01-20 14:00:00.000 UTC,107361.7725,3341.275833333333
2025-01-20 15:00:00.000 UTC,106626.52833333334,3352.2941666666657
2025-01-20 16:00:00.000 UTC,105373.42333333338,3345.596666666667
2025-01-20 17:00:00.000 UTC,104006.76583333337,3312.5608333333334
2025-01-20 18:00:00.000 UTC,103571.87250000001,3305.9416666666684
2025-01-20 19:00:00.000 UTC,103360.20583333337,3336.7599999999998
2025-01-20 20:00:00.000 UTC,103689.02416666667,3333.2816666666677
2025-01-20 21:00:00.000 UTC,103459.19916666666,3319.805
2025-01-20 22:00:00.000 UTC,102789.02666666674,3297.105
